account_id,metric_time,metric_name_id,metric_value
4233,2025-10-17 15:39:49.805179,5,75.59
4115,2025-11-30 15:39:49.805285,3,9.79
1257,2025-11-29 15:39:49.805388,8,60.95
4146,2025-10-03 15:39:49.805494,1,72.83
2599,2025-09-21 15:39:49.805599,4,56.4
1142,2025-09-08 15:39:49.805700,10,3.1
2270,2025-09-25 15:39:49.805804,1,20.57
4297,2025-09-19 15:39:49.805911,8,85.78
3674,2025-09-17 15:39:49.806050,10,54.67
125,2025-09-30 15:39:49.806208,8,79.22
1284,2025-10-16 15:39:49.806332,2,96.65
3353,2025-10-19 15:39:49.806448,2,47.88
867,2025-11-20 15:39:49.806560,2,95.56
4411,2025-10-30 15:39:49.806668,10,37.24
4641,2025-10-31 15:39:49.806775,2,21.77
4648,2025-09-09 15:39:49.806881,9,20.14
4185,2025-09-28 15:39:49.806989,1,36.58
1106,2025-10-13 15:39:49.807095,3,96.72
1774,2025-09-30 15:39:49.807201,10,41.52
4577,2025-09-20 15:39:49.807306,7,0.35
1603,2025-10-03 15:39:49.807408,9,18.45
2747,2025-11-27 15:39:49.807521,2,23.74
2100,2025-11-26 15:39:49.807623,4,45.01
735,2025-11-16 15:39:49.807726,3,47.1
823,2025-09-17 15:39:49.807842,6,32.08
4780,2025-10-18 15:39:49.807953,3,61.34
3416,2025-09-12 15:39:49.808068,7,75.31
2452,2025-11-22 15:39:49.808176,5,35.52
788,2025-11-11 15:39:49.808282,7,34.46
1620,2025-09-17 15:39:49.808385,2,89.57
2147,2025-09-23 15:39:49.808487,7,60.84
3748,2025-10-11 15:39:49.808591,1,25.54
3624,2025-11-13 15:39:49.808695,8,4.06
1830,2025-10-11 15:39:49.808797,9,98.76
3058,2025-12-02 15:39:49.808898,1,55.7
4003,2025-10-25 15:39:49.808999,2,22.33
278,2025-10-26 15:39:49.809105,8,53.56
3092,2025-11-25 15:39:49.809222,1,64.87
2828,2025-11-24 15:39:49.809326,4,64.33
3480,2025-10-06 15:39:49.809426,8,6.96
2301,2025-12-05 15:39:49.809531,9,30.72
1014,2025-11-04 15:39:49.809631,1,76.06
4672,2025-09-18 15:39:49.809731,1,57.51
1341,2025-11-19 15:39:49.809832,3,50.22
3668,2025-10-07 15:39:49.809935,6,10.88
2702,2025-10-17 15:39:49.810034,2,11.95
1079,2025-11-18 15:39:49.810134,3,89.99
4885,2025-10-08 15:39:49.810237,6,56.76
2431,2025-10-25 15:39:49.810341,8,54.41
3165,2025-11-09 15:39:49.810447,1,66.13
1971,2025-11-30 15:39:49.810555,1,21.83
106,2025-10-03 15:39:49.810663,4,82.51
879,2025-09-17 15:39:49.810767,2,1.3
3080,2025-10-20 15:39:49.810872,5,52.37
601,2025-09-25 15:39:49.810974,4,96.05
1074,2025-10-16 15:39:49.811079,4,69.71
4486,2025-12-05 15:39:49.811181,1,67.25
3329,2025-10-09 15:39:49.811284,5,92.7
4617,2025-10-09 15:39:49.811387,7,11.29
341,2025-11-27 15:39:49.811494,8,39.09
1339,2025-11-04 15:39:49.811596,10,6.68
4134,2025-10-26 15:39:49.811698,2,62.6
254,2025-11-04 15:39:49.811800,3,62.89
2433,2025-11-28 15:39:49.811906,7,10.23
2666,2025-10-14 15:39:49.812011,6,4.19
1040,2025-10-31 15:39:49.812115,9,70.85
2098,2025-11-02 15:39:49.812218,1,63.26
1015,2025-09-08 15:39:49.812322,10,94.81
2829,2025-11-19 15:39:49.812425,10,45.86
1883,2025-10-01 15:39:49.812528,7,51.78
4971,2025-10-22 15:39:49.812632,5,87.84
2119,2025-09-14 15:39:49.812737,4,98.53
1170,2025-09-23 15:39:49.812840,6,73.23
2713,2025-11-09 15:39:49.812944,5,85.03
4981,2025-09-26 15:39:49.813048,1,27.84
399,2025-10-01 15:39:49.813152,4,78.48
1383,2025-10-20 15:39:49.813254,3,61.2
4429,2025-10-19 15:39:49.813360,2,94.25
1231,2025-09-23 15:39:49.813471,4,34.15
2648,2025-10-21 15:39:49.813574,2,66.34
1920,2025-11-12 15:39:49.813684,10,48.77
912,2025-09-21 15:39:49.813787,5,59.86
166,2025-11-04 15:39:49.813891,1,64.59
2458,2025-11-08 15:39:49.813994,1,74.13
1190,2025-09-27 15:39:49.814096,5,89.45
3844,2025-10-14 15:39:49.814202,7,19.1
2680,2025-11-25 15:39:49.814305,8,1.66
3480,2025-11-29 15:39:49.814409,3,52.2
1771,2025-10-26 15:39:49.814590,3,83.87
2303,2025-11-18 15:39:49.814714,1,48.62
1966,2025-10-30 15:39:49.814827,2,91.82
1086,2025-11-02 15:39:49.814936,1,62.65
414,2025-11-06 15:39:49.815043,8,60.76
874,2025-10-08 15:39:49.815147,4,92.6
1776,2025-09-19 15:39:49.815254,5,96.68
310,2025-11-17 15:39:49.815357,9,33.91
1100,2025-11-14 15:39:49.815462,10,19.05
118,2025-10-15 15:39:49.815572,3,99.69
4757,2025-10-11 15:39:49.815674,7,41.55
2703,2025-10-21 15:39:49.815778,4,19.21
2360,2025-11-09 15:39:49.815885,9,84.58
1034,2025-09-09 15:39:49.815993,4,79.91
427,2025-12-01 15:39:49.816156,9,92.42
4002,2025-09-21 15:39:49.816303,6,20.46
2981,2025-09-20 15:39:49.816416,2,81.46
2751,2025-12-04 15:39:49.816521,1,20.51
1276,2025-10-22 15:39:49.816626,9,95.08
4975,2025-12-06 15:39:49.816729,7,14.12
4907,2025-09-22 15:39:49.816832,4,63.26
4076,2025-12-07 15:39:49.816933,1,41.67
1570,2025-11-13 15:39:49.817035,7,47.0
3401,2025-11-09 15:39:49.817136,9,13.07
112,2025-10-25 15:39:49.817238,5,64.17
1035,2025-10-29 15:39:49.817338,3,88.65
1866,2025-10-28 15:39:49.817440,1,44.97
3737,2025-11-01 15:39:49.817548,2,70.14
718,2025-12-04 15:39:49.817648,10,25.57
4318,2025-09-13 15:39:49.817746,3,40.0
858,2025-09-10 15:39:49.817844,9,5.78
4739,2025-09-30 15:39:49.817943,2,55.28
4656,2025-09-15 15:39:49.818040,6,24.92
149,2025-10-23 15:39:49.818139,3,75.42
4721,2025-10-17 15:39:49.818239,5,71.07
509,2025-09-11 15:39:49.818343,2,72.86
2021,2025-09-25 15:39:49.818445,3,61.96
2307,2025-09-30 15:39:49.818548,9,77.5
759,2025-10-13 15:39:49.818652,8,30.71
4316,2025-09-15 15:39:49.818755,9,49.27
4131,2025-11-08 15:39:49.818857,6,43.51
1118,2025-12-05 15:39:49.818962,7,80.17
3349,2025-10-23 15:39:49.819065,8,48.31
1768,2025-12-03 15:39:49.819167,10,58.59
3363,2025-11-06 15:39:49.819274,4,65.37
4969,2025-11-20 15:39:49.819376,4,51.25
2409,2025-09-24 15:39:49.819480,3,75.21
765,2025-11-20 15:39:49.819583,10,28.46
534,2025-10-11 15:39:49.819691,2,78.29
4848,2025-09-22 15:39:49.819798,2,61.67
757,2025-09-24 15:39:49.819902,7,50.13
3574,2025-09-28 15:39:49.820005,9,48.04
992,2025-11-10 15:39:49.820108,9,22.34
819,2025-11-07 15:39:49.820211,8,64.34
4906,2025-09-14 15:39:49.820314,4,52.46
4205,2025-10-18 15:39:49.820418,5,44.35
2782,2025-10-15 15:39:49.820522,7,29.28
3022,2025-11-08 15:39:49.820623,7,7.44
3355,2025-10-25 15:39:49.820727,3,22.71
3395,2025-10-23 15:39:49.820830,3,78.34
1210,2025-11-21 15:39:49.820937,3,51.79
2924,2025-11-25 15:39:49.821040,8,38.44
808,2025-11-18 15:39:49.821142,8,48.05
468,2025-10-09 15:39:49.821247,8,1.08
2705,2025-10-20 15:39:49.821350,4,80.96
655,2025-11-19 15:39:49.821453,1,72.6
3667,2025-09-29 15:39:49.821557,6,66.6
636,2025-11-09 15:39:49.821660,2,62.34
2133,2025-10-29 15:39:49.821762,7,52.59
155,2025-09-10 15:39:49.821865,9,0.3
3579,2025-10-24 15:39:49.821968,9,32.54
889,2025-11-10 15:39:49.822070,7,1.28
1034,2025-11-16 15:39:49.822172,2,50.95
1775,2025-11-30 15:39:49.822274,10,0.65
3598,2025-09-28 15:39:49.822377,7,64.2
3120,2025-09-26 15:39:49.822478,2,29.89
452,2025-10-27 15:39:49.822581,3,82.55
4258,2025-09-22 15:39:49.822723,7,34.4
3045,2025-09-23 15:39:49.822824,2,70.71
3926,2025-10-21 15:39:49.822919,2,59.22
3049,2025-11-17 15:39:49.823018,1,78.92
2523,2025-11-18 15:39:49.823115,6,53.83
1742,2025-09-23 15:39:49.823213,8,37.06
3157,2025-12-02 15:39:49.823311,7,49.23
2772,2025-12-02 15:39:49.823409,9,39.61
4071,2025-10-18 15:39:49.823517,7,2.92
4684,2025-12-05 15:39:49.823616,6,6.43
4436,2025-10-29 15:39:49.823713,1,50.17
2220,2025-11-23 15:39:49.823811,5,17.03
4,2025-10-25 15:39:49.823907,6,94.27
686,2025-11-27 15:39:49.824004,1,82.27
1438,2025-09-28 15:39:49.824103,6,32.91
3975,2025-12-06 15:39:49.824201,1,63.11
1031,2025-11-15 15:39:49.824299,5,62.04
333,2025-09-13 15:39:49.824446,4,83.65
3981,2025-11-05 15:39:49.824565,1,44.11
2711,2025-10-18 15:39:49.824676,5,60.33
183,2025-11-07 15:39:49.824788,5,18.19
948,2025-09-14 15:39:49.824899,5,14.17
3667,2025-10-30 15:39:49.825004,7,71.52
4282,2025-10-08 15:39:49.825107,3,9.35
1028,2025-09-25 15:39:49.825210,2,43.48
3260,2025-10-30 15:39:49.825313,7,33.1
1265,2025-09-11 15:39:49.825414,1,99.3
2636,2025-11-28 15:39:49.825516,6,59.64
3295,2025-10-30 15:39:49.825619,3,61.18
19,2025-09-23 15:39:49.825720,4,23.63
3410,2025-12-02 15:39:49.825822,6,48.24
4510,2025-11-04 15:39:49.825941,7,54.75
2209,2025-10-04 15:39:49.826043,3,37.98
3400,2025-11-04 15:39:49.826149,8,24.36
4873,2025-11-22 15:39:49.826251,9,77.32
1252,2025-09-09 15:39:49.826350,10,10.15
228,2025-12-03 15:39:49.826450,9,1.45
2938,2025-11-08 15:39:49.826549,4,63.31
2729,2025-11-05 15:39:49.826652,3,76.15
2666,2025-10-09 15:39:49.826752,6,46.74
180,2025-11-20 15:39:49.826852,2,36.05
1926,2025-09-27 15:39:49.826951,3,16.86
4836,2025-10-27 15:39:49.827051,9,88.61
2652,2025-10-20 15:39:49.827154,1,69.71
796,2025-11-19 15:39:49.827254,2,90.15
3485,2025-10-07 15:39:49.827354,6,83.97
2735,2025-10-05 15:39:49.827453,8,45.73
2329,2025-09-19 15:39:49.827553,10,81.6
2940,2025-09-12 15:39:49.827653,7,29.5
2599,2025-09-10 15:39:49.827752,6,76.6
2308,2025-09-23 15:39:49.827852,9,3.81
2604,2025-11-28 15:39:49.827953,5,62.68
3400,2025-10-05 15:39:49.828053,7,1.81
4497,2025-09-18 15:39:49.828153,2,79.15
2827,2025-09-16 15:39:49.828252,10,75.25
3240,2025-09-16 15:39:49.828361,5,24.06
2019,2025-10-08 15:39:49.828461,2,23.5
2721,2025-12-04 15:39:49.828560,8,77.55
638,2025-10-18 15:39:49.828659,10,5.47
2420,2025-11-16 15:39:49.828761,5,15.38
3529,2025-11-14 15:39:49.828860,9,36.59
1157,2025-10-11 15:39:49.828962,4,65.89
3033,2025-12-05 15:39:49.829064,6,95.45
808,2025-10-20 15:39:49.829169,9,41.07
2290,2025-09-08 15:39:49.829271,10,87.71
3908,2025-09-13 15:39:49.829372,7,40.33
1133,2025-11-17 15:39:49.829472,5,70.87
1027,2025-10-31 15:39:49.829576,6,58.99
22,2025-11-08 15:39:49.829678,2,3.89
2424,2025-11-08 15:39:49.829780,5,72.65
548,2025-11-21 15:39:49.829881,10,43.58
1527,2025-11-04 15:39:49.829985,6,91.14
2050,2025-10-26 15:39:49.830106,7,87.18
4093,2025-10-19 15:39:49.830207,6,78.05
3084,2025-10-19 15:39:49.830310,7,96.26
4060,2025-10-02 15:39:49.830428,1,91.03
345,2025-11-13 15:39:49.830530,10,37.55
4160,2025-12-05 15:39:49.830633,5,40.73
2869,2025-10-01 15:39:49.830737,9,93.51
1803,2025-10-23 15:39:49.830840,8,80.2
1521,2025-12-03 15:39:49.830943,7,68.88
4735,2025-10-28 15:39:49.831050,7,4.82
1141,2025-11-05 15:39:49.831152,8,37.81
1806,2025-10-07 15:39:49.831251,10,23.25
2690,2025-09-23 15:39:49.831351,8,36.64
1248,2025-10-01 15:39:49.831450,9,43.0
2243,2025-11-16 15:39:49.831562,3,36.31
3332,2025-11-18 15:39:49.831661,4,28.38
3738,2025-09-09 15:39:49.831762,10,94.49
2516,2025-10-26 15:39:49.831862,5,92.87
1754,2025-11-12 15:39:49.831961,3,27.96
3126,2025-09-17 15:39:49.832059,6,17.01
4701,2025-10-31 15:39:49.832158,4,58.72
2468,2025-10-31 15:39:49.832260,9,16.86
3796,2025-11-14 15:39:49.832362,8,76.35
4571,2025-10-24 15:39:49.832464,7,24.46
714,2025-09-29 15:39:49.832567,3,52.41
4614,2025-10-24 15:39:49.832667,10,95.57
2132,2025-11-29 15:39:49.832766,10,30.88
2964,2025-10-18 15:39:49.832868,1,14.6
2817,2025-12-05 15:39:49.832968,8,4.32
368,2025-10-12 15:39:49.833071,4,58.72
2163,2025-11-09 15:39:49.833181,6,49.06
1866,2025-11-15 15:39:49.833288,3,46.27
4233,2025-11-03 15:39:49.833393,2,11.11
1113,2025-10-16 15:39:49.833498,4,75.76
2666,2025-11-07 15:39:49.833600,6,42.36
3400,2025-09-09 15:39:49.833704,3,5.1
2888,2025-09-26 15:39:49.833807,1,40.93
3304,2025-11-14 15:39:49.833910,2,60.59
394,2025-10-14 15:39:49.834015,1,1.73
4655,2025-09-27 15:39:49.834124,9,42.76
4076,2025-10-05 15:39:49.834242,4,53.29
3464,2025-09-10 15:39:49.834346,10,39.51
2493,2025-11-19 15:39:49.834449,8,65.21
2873,2025-11-19 15:39:49.834551,4,76.79
1395,2025-11-24 15:39:49.834655,6,38.81
713,2025-10-30 15:39:49.834756,8,40.71
1722,2025-10-10 15:39:49.834859,1,39.09
633,2025-09-13 15:39:49.834963,9,85.65
4987,2025-09-17 15:39:49.835070,2,99.64
4485,2025-10-26 15:39:49.835172,3,59.99
2432,2025-12-06 15:39:49.835274,10,85.3
4518,2025-11-20 15:39:49.835378,4,28.22
976,2025-11-03 15:39:49.835481,10,21.38
155,2025-11-05 15:39:49.835584,3,22.0
903,2025-11-08 15:39:49.835685,2,32.88
1272,2025-10-01 15:39:49.835788,2,58.68
2992,2025-11-12 15:39:49.835889,2,71.59
1726,2025-09-29 15:39:49.835992,1,31.38
818,2025-10-12 15:39:49.836100,6,36.51
1275,2025-09-16 15:39:49.836203,7,2.0
1570,2025-11-16 15:39:49.836305,1,89.36
4519,2025-12-05 15:39:49.836407,9,60.8
4579,2025-11-14 15:39:49.836510,4,75.95
2870,2025-11-25 15:39:49.836618,7,2.71
3093,2025-11-17 15:39:49.836721,10,23.87
2150,2025-09-10 15:39:49.836823,6,75.76
1310,2025-10-07 15:39:49.836926,1,15.32
2337,2025-10-30 15:39:49.837032,9,19.63
2292,2025-10-20 15:39:49.837137,4,66.41
3148,2025-11-25 15:39:49.837239,8,99.96
719,2025-09-10 15:39:49.837339,10,19.07
3913,2025-11-09 15:39:49.837442,8,1.74
1496,2025-09-20 15:39:49.837544,3,70.58
1910,2025-11-20 15:39:49.837647,5,48.77
1113,2025-10-08 15:39:49.837749,6,76.83
1460,2025-09-30 15:39:49.837854,4,26.33
4227,2025-09-27 15:39:49.837957,2,28.69
3201,2025-10-19 15:39:49.838060,2,77.66
2424,2025-10-29 15:39:49.838161,6,76.87
1412,2025-11-18 15:39:49.838264,2,69.86
2425,2025-12-07 15:39:49.838366,8,10.4
1141,2025-10-12 15:39:49.838482,10,41.36
585,2025-11-30 15:39:49.838585,3,14.48
4906,2025-09-18 15:39:49.838699,8,89.0
3770,2025-12-03 15:39:49.838804,4,3.84
3164,2025-11-01 15:39:49.838906,10,18.23
3686,2025-11-18 15:39:49.839010,8,33.54
3905,2025-10-11 15:39:49.839113,4,24.65
1317,2025-10-06 15:39:49.839215,8,64.34
1780,2025-11-27 15:39:49.839317,7,59.71
1461,2025-11-07 15:39:49.839418,9,10.02
832,2025-11-03 15:39:49.839529,1,25.6
631,2025-11-14 15:39:49.839631,7,70.44
3792,2025-10-01 15:39:49.839731,6,59.57
3540,2025-10-15 15:39:49.839832,8,10.18
3688,2025-09-24 15:39:49.839933,2,54.87
4733,2025-11-07 15:39:49.840035,8,29.93
2951,2025-11-16 15:39:49.840137,2,1.29
4330,2025-09-25 15:39:49.840240,8,36.52
1695,2025-10-17 15:39:49.840343,4,96.44
4512,2025-10-22 15:39:49.840446,7,84.09
3823,2025-11-30 15:39:49.840547,7,2.43
2699,2025-09-30 15:39:49.840650,7,31.33
991,2025-09-22 15:39:49.840750,4,36.98
374,2025-10-09 15:39:49.840849,3,12.0
19,2025-10-15 15:39:49.840948,2,51.22
944,2025-11-25 15:39:49.841049,8,59.9
3104,2025-10-13 15:39:49.841148,9,44.87
1412,2025-11-03 15:39:49.841247,1,64.99
1141,2025-10-31 15:39:49.841344,2,10.62
3240,2025-09-17 15:39:49.841443,10,45.35
1631,2025-11-05 15:39:49.841542,7,18.76
367,2025-10-20 15:39:49.841639,8,58.76
1527,2025-10-22 15:39:49.841738,7,30.88
4762,2025-10-15 15:39:49.841836,10,90.2
1943,2025-10-12 15:39:49.841934,7,51.71
3587,2025-10-14 15:39:49.842032,6,87.39
4831,2025-11-11 15:39:49.842129,5,50.55
4763,2025-09-19 15:39:49.842231,7,7.47
3529,2025-10-12 15:39:49.842331,10,16.39
516,2025-09-10 15:39:49.842434,9,13.43
1931,2025-11-15 15:39:49.842543,5,42.19
1655,2025-10-31 15:39:49.842643,1,82.44
2147,2025-10-29 15:39:49.842743,2,36.57
4836,2025-09-13 15:39:49.842842,3,53.31
1111,2025-11-20 15:39:49.842943,8,3.76
2768,2025-10-19 15:39:49.843039,6,45.29
4864,2025-11-19 15:39:49.843138,1,49.06
223,2025-11-04 15:39:49.843236,5,28.51
254,2025-11-03 15:39:49.843335,7,95.15
3532,2025-09-15 15:39:49.843433,4,47.61
1733,2025-11-23 15:39:49.843531,1,53.84
4734,2025-11-24 15:39:49.843630,3,19.24
1198,2025-09-08 15:39:49.843728,10,84.24
4911,2025-11-24 15:39:49.843827,7,86.13
2503,2025-10-06 15:39:49.843924,10,4.81
3075,2025-10-02 15:39:49.844024,3,86.57
3564,2025-11-25 15:39:49.844121,1,93.35
342,2025-09-28 15:39:49.844221,1,40.73
1221,2025-09-25 15:39:49.844320,1,25.49
3255,2025-11-22 15:39:49.844418,2,56.53
2104,2025-11-07 15:39:49.844519,1,36.42
1014,2025-11-04 15:39:49.844622,5,99.62
1219,2025-10-21 15:39:49.844724,5,93.55
3351,2025-09-10 15:39:49.844826,8,77.73
4739,2025-10-27 15:39:49.844929,8,29.94
3407,2025-10-21 15:39:49.845033,1,21.71
3551,2025-09-08 15:39:49.845134,4,58.96
4733,2025-09-23 15:39:49.845237,1,19.1
353,2025-10-03 15:39:49.845339,2,42.69
2830,2025-10-12 15:39:49.845438,2,97.19
2611,2025-10-31 15:39:49.845539,6,82.96
3570,2025-12-01 15:39:49.845641,7,42.07
2696,2025-10-13 15:39:49.845741,8,88.84
3555,2025-10-09 15:39:49.845842,8,66.76
4329,2025-10-27 15:39:49.845945,6,75.36
2301,2025-09-15 15:39:49.846047,6,31.37
2238,2025-11-20 15:39:49.846154,2,7.4
183,2025-11-06 15:39:49.846255,5,50.54
4550,2025-12-04 15:39:49.846355,7,49.06
3249,2025-11-09 15:39:49.846456,2,32.57
3385,2025-10-08 15:39:49.846558,10,49.02
272,2025-09-20 15:39:49.846661,5,44.5
4089,2025-10-06 15:39:49.846783,7,34.54
2534,2025-12-06 15:39:49.846884,1,73.8
3730,2025-10-16 15:39:49.846987,7,30.94
327,2025-10-21 15:39:49.847102,1,88.39
688,2025-09-29 15:39:49.847205,2,0.4
3188,2025-09-15 15:39:49.847309,1,24.47
415,2025-11-24 15:39:49.847410,4,84.3
1899,2025-11-05 15:39:49.847521,1,16.17
4185,2025-11-03 15:39:49.847624,4,24.06
4190,2025-10-19 15:39:49.847726,10,94.42
3752,2025-11-09 15:39:49.847827,2,53.85
2913,2025-11-11 15:39:49.847925,7,88.58
320,2025-10-21 15:39:49.848024,9,24.87
161,2025-11-17 15:39:49.848122,9,33.87
3011,2025-10-29 15:39:49.848222,5,26.38
1730,2025-09-11 15:39:49.848322,6,43.32
2618,2025-12-01 15:39:49.848423,10,36.59
3054,2025-11-30 15:39:49.848524,5,75.21
3426,2025-12-01 15:39:49.848627,6,92.44
4181,2025-11-22 15:39:49.848727,3,56.82
1141,2025-11-18 15:39:49.848826,7,8.01
141,2025-12-01 15:39:49.848924,6,48.77
4058,2025-09-09 15:39:49.849023,6,85.07
4041,2025-10-09 15:39:49.849122,9,6.05
1701,2025-10-19 15:39:49.849220,4,52.82
2805,2025-10-21 15:39:49.849319,3,55.39
1142,2025-09-28 15:39:49.849417,5,24.14
502,2025-09-09 15:39:49.849515,9,30.67
4040,2025-11-17 15:39:49.849614,10,76.66
2134,2025-11-22 15:39:49.849713,4,23.65
1375,2025-12-07 15:39:49.849813,3,92.59
1933,2025-11-06 15:39:49.849912,4,7.07
4692,2025-09-19 15:39:49.850015,3,58.4
1248,2025-11-04 15:39:49.850114,10,15.33
1705,2025-10-29 15:39:49.850211,10,28.38
3071,2025-11-27 15:39:49.850309,3,74.23
755,2025-09-29 15:39:49.850405,3,33.17
3899,2025-11-04 15:39:49.850502,8,95.76
3664,2025-12-02 15:39:49.850601,1,14.07
2005,2025-10-04 15:39:49.850699,2,15.63
1611,2025-12-05 15:39:49.850800,7,44.72
1626,2025-09-24 15:39:49.850912,5,63.39
2066,2025-10-23 15:39:49.851009,6,64.9
1326,2025-12-02 15:39:49.851109,2,24.41
4165,2025-11-05 15:39:49.851208,2,66.25
1580,2025-09-23 15:39:49.851308,4,18.6
1918,2025-12-06 15:39:49.851407,8,65.12
4052,2025-11-15 15:39:49.851506,6,77.75
2306,2025-10-17 15:39:49.851605,8,45.59
3664,2025-10-31 15:39:49.851703,6,76.72
844,2025-11-09 15:39:49.851806,1,95.14
1632,2025-10-07 15:39:49.851907,5,25.57
4901,2025-12-06 15:39:49.852008,7,9.96
2495,2025-11-07 15:39:49.852111,4,76.65
4155,2025-11-20 15:39:49.852213,9,73.06
4868,2025-10-12 15:39:49.852314,1,97.14
1131,2025-09-20 15:39:49.852416,4,91.43
4153,2025-10-24 15:39:49.852517,1,69.49
1866,2025-11-15 15:39:49.852620,8,32.37
1211,2025-09-14 15:39:49.852721,10,85.02
1040,2025-09-10 15:39:49.852822,9,69.61
3854,2025-12-04 15:39:49.852924,9,30.78
3033,2025-10-04 15:39:49.853024,10,42.17
1219,2025-09-12 15:39:49.853126,5,47.31
3490,2025-09-14 15:39:49.853226,10,38.92
1193,2025-10-11 15:39:49.853329,6,21.41
695,2025-09-15 15:39:49.853431,6,88.55
4297,2025-10-14 15:39:49.853532,4,21.24
4297,2025-11-23 15:39:49.853635,4,49.49
4647,2025-09-30 15:39:49.853735,2,50.33
2241,2025-11-17 15:39:49.853836,5,37.31
3944,2025-09-14 15:39:49.853938,1,52.4
3187,2025-10-17 15:39:49.854040,10,9.7
2929,2025-11-08 15:39:49.854140,10,42.55
876,2025-10-13 15:39:49.854242,6,91.39
2109,2025-09-27 15:39:49.854345,9,0.99
2516,2025-11-14 15:39:49.854446,9,77.97
227,2025-11-10 15:39:49.854552,10,65.16
4639,2025-09-17 15:39:49.854655,1,46.42
523,2025-11-09 15:39:49.854757,9,55.17
523,2025-10-31 15:39:49.854859,7,37.65
174,2025-09-08 15:39:49.854963,1,14.53
3938,2025-09-25 15:39:49.855076,10,23.63
1942,2025-10-17 15:39:49.855182,10,89.73
4912,2025-11-25 15:39:49.855283,5,49.82
2734,2025-09-21 15:39:49.855399,6,57.81
4716,2025-09-26 15:39:49.855509,4,73.96
3749,2025-10-01 15:39:49.855611,7,51.8
572,2025-11-01 15:39:49.855713,3,72.33
47,2025-11-09 15:39:49.855814,6,24.43
1145,2025-09-27 15:39:49.855916,7,74.26
1275,2025-10-31 15:39:49.856070,10,99.6
1504,2025-09-12 15:39:49.856194,6,38.9
1887,2025-12-07 15:39:49.856313,2,54.34
3565,2025-09-14 15:39:49.856424,5,63.55
4747,2025-12-03 15:39:49.856537,6,5.71
4155,2025-10-20 15:39:49.856646,8,91.13
310,2025-09-13 15:39:49.856754,2,55.01
2568,2025-11-04 15:39:49.856860,9,21.83
267,2025-11-24 15:39:49.856966,7,18.05
3906,2025-12-07 15:39:49.857068,9,54.4
4291,2025-11-09 15:39:49.857171,9,69.84
2618,2025-10-29 15:39:49.857274,6,45.62
2104,2025-11-23 15:39:49.857375,1,8.25
4566,2025-11-10 15:39:49.857477,10,5.06
1058,2025-11-01 15:39:49.857580,4,32.31
1611,2025-10-22 15:39:49.857682,1,9.25
300,2025-12-05 15:39:49.857785,6,91.56
4091,2025-09-24 15:39:49.857889,5,8.73
4524,2025-09-11 15:39:49.857994,6,2.78
1214,2025-10-06 15:39:49.858092,7,69.47
4463,2025-11-05 15:39:49.858191,7,61.85
2860,2025-10-01 15:39:49.858289,1,74.69
2087,2025-11-02 15:39:49.858386,4,67.01
1090,2025-09-25 15:39:49.858484,3,52.92
2168,2025-10-03 15:39:49.858582,7,92.42
4711,2025-09-28 15:39:49.858678,7,4.47
2432,2025-09-29 15:39:49.858775,6,60.22
3313,2025-10-19 15:39:49.858874,7,41.26
1997,2025-09-09 15:39:49.858971,2,15.66
243,2025-10-07 15:39:49.859072,10,84.68
1328,2025-10-30 15:39:49.859186,2,42.6
1074,2025-10-20 15:39:49.859287,7,21.96
2673,2025-10-31 15:39:49.859385,8,11.91
1774,2025-12-03 15:39:49.859483,3,76.81
2909,2025-11-13 15:39:49.859581,2,48.5
4118,2025-12-02 15:39:49.859679,6,34.63
4519,2025-12-04 15:39:49.859778,9,85.38
407,2025-10-08 15:39:49.859880,1,41.05
3268,2025-10-23 15:39:49.859982,1,42.96
1883,2025-11-29 15:39:49.860085,5,24.09
801,2025-09-08 15:39:49.860189,1,16.0
847,2025-11-06 15:39:49.860292,1,31.72
3790,2025-11-08 15:39:49.860396,3,52.25
1437,2025-10-28 15:39:49.860501,8,4.91
623,2025-11-24 15:39:49.860605,8,71.97
4165,2025-11-18 15:39:49.860707,2,60.93
1129,2025-10-22 15:39:49.860811,8,35.05
1102,2025-10-17 15:39:49.860915,10,44.38
1174,2025-10-10 15:39:49.861018,5,37.17
4219,2025-10-05 15:39:49.861120,3,94.12
2134,2025-09-25 15:39:49.861224,9,32.09
1733,2025-11-12 15:39:49.861327,7,53.71
1145,2025-10-07 15:39:49.861432,7,8.83
3420,2025-11-30 15:39:49.861535,10,53.28
3205,2025-09-11 15:39:49.861637,10,12.41
1650,2025-09-09 15:39:49.861740,5,55.24
3728,2025-09-15 15:39:49.861842,6,72.25
493,2025-11-02 15:39:49.861946,4,58.59
574,2025-09-17 15:39:49.862049,10,64.34
2393,2025-10-17 15:39:49.862154,1,7.76
462,2025-09-23 15:39:49.862258,9,76.99
867,2025-12-04 15:39:49.862362,4,27.09
1433,2025-10-04 15:39:49.862466,9,76.09
1735,2025-12-07 15:39:49.862570,1,33.4
4816,2025-10-17 15:39:49.862673,3,54.26
4675,2025-11-25 15:39:49.862776,8,57.38
1999,2025-11-26 15:39:49.862881,3,68.67
2697,2025-12-03 15:39:49.862987,9,52.42
3566,2025-11-07 15:39:49.863093,8,84.1
2166,2025-11-25 15:39:49.863197,7,23.65
1843,2025-12-07 15:39:49.863304,2,50.19
4438,2025-09-09 15:39:49.863409,2,18.17
