event_id,customer_id,subscription_id,event_type,event_date,event_value,created_at
41340,4960,3551,download,2024-05-24,27.69,2024-05-24 00:00:00
41341,4778,3585,payment,2024-02-02,3.46,2024-02-02 00:00:00
41342,336,5273,profile_update,2024-12-03,18.66,2024-12-03 00:00:00
41343,4418,328,settings_change,2023-12-06,89.09,2023-12-06 00:00:00
41344,4534,4609,upload,2024-02-08,63.88,2024-02-08 00:00:00
41345,526,890,support_ticket,2023-06-13,41.88,2023-06-13 00:00:00
41346,3720,1269,feature_usage,2023-04-04,90.21,2023-04-04 00:00:00
41347,864,388,upload,2024-10-20,19.86,2024-10-20 00:00:00
41348,123,3073,api_call,2023-04-07,14.45,2023-04-07 00:00:00
41349,4281,3209,login,2023-11-13,76.14,2023-11-13 00:00:00
41350,549,904,login,2024-01-30,15.94,2024-01-30 00:00:00
41351,1329,4503,api_call,2024-11-03,47.32,2024-11-03 00:00:00
41352,596,2471,settings_change,2023-12-16,46.42,2023-12-16 00:00:00
41353,4590,4492,feature_usage,2024-11-10,87.97,2024-11-10 00:00:00
41354,2782,26,share,2023-08-13,87.96,2023-08-13 00:00:00
41355,183,1598,payment,2024-07-17,37.26,2024-07-17 00:00:00
41356,4593,5802,profile_update,2024-06-11,48.97,2024-06-11 00:00:00
41357,2663,2140,login,2024-06-05,69.27,2024-06-05 00:00:00
41358,1647,5813,invite,2024-12-26,79.36,2024-12-26 00:00:00
41359,3720,1269,feature_usage,2023-05-24,27.18,2023-05-24 00:00:00
41360,63,3810,feature_usage,2024-01-29,47.9,2024-01-29 00:00:00
41361,4463,1946,support_ticket,2024-10-15,65.52,2024-10-15 00:00:00
41362,4497,2955,api_call,2024-12-19,39.63,2024-12-19 00:00:00
41363,2194,657,feature_usage,2024-03-17,14.53,2024-03-17 00:00:00
41364,2304,4739,download,2023-08-29,86.49,2023-08-29 00:00:00
41365,3504,397,share,2024-02-26,35.32,2024-02-26 00:00:00
41366,883,5087,login,2023-12-28,51.6,2023-12-28 00:00:00
41367,3373,2047,feature_usage,2023-03-05,52.93,2023-03-05 00:00:00
41368,1078,1964,export_data,2024-10-13,19.06,2024-10-13 00:00:00
41369,1586,1330,export_data,2024-04-17,15.81,2024-04-17 00:00:00
41370,4680,5029,api_call,2023-09-21,74.87,2023-09-21 00:00:00
41371,569,2276,login,2024-12-05,67.11,2024-12-05 00:00:00
41372,3156,5331,settings_change,2024-08-02,66.85,2024-08-02 00:00:00
41373,2249,4434,settings_change,2024-10-02,98.41,2024-10-02 00:00:00
41374,470,5189,profile_update,2024-04-18,87.02,2024-04-18 00:00:00
41375,3982,5384,profile_update,2023-07-06,44.54,2023-07-06 00:00:00
41376,1786,641,settings_change,2024-11-18,52.06,2024-11-18 00:00:00
41377,4590,3997,support_ticket,2023-10-19,86.48,2023-10-19 00:00:00
41378,1737,4707,payment,2023-03-27,43.33,2023-03-27 00:00:00
41379,2143,2192,login,2024-10-24,99.58,2024-10-24 00:00:00
41380,2818,526,upload,2023-03-03,39.26,2023-03-03 00:00:00
41381,3502,927,export_data,2024-12-01,68.55,2024-12-01 00:00:00
41382,4045,690,export_data,2023-03-04,23.11,2023-03-04 00:00:00
41383,3682,122,invite,2023-07-25,76.3,2023-07-25 00:00:00
41384,3796,1582,download,2024-06-10,99.45,2024-06-10 00:00:00
41385,4068,1285,share,2023-12-15,10.49,2023-12-15 00:00:00
41386,3654,1995,login,2023-12-23,40.37,2023-12-23 00:00:00
41387,4814,1449,payment,2023-11-04,69.48,2023-11-04 00:00:00
41388,3000,5607,share,2023-10-16,13.62,2023-10-16 00:00:00
41389,2205,2373,payment,2024-04-08,13.78,2024-04-08 00:00:00
41390,161,4697,feature_usage,2023-08-11,40.23,2023-08-11 00:00:00
41391,3076,3798,api_call,2024-05-17,43.63,2024-05-17 00:00:00
41392,3048,2454,payment,2023-12-16,63.15,2023-12-16 00:00:00
41393,1412,3961,invite,2023-11-04,29.8,2023-11-04 00:00:00
41394,4860,1287,invite,2024-03-09,60.86,2024-03-09 00:00:00
41395,1408,1827,invite,2024-01-07,11.94,2024-01-07 00:00:00
41396,76,5357,payment,2024-03-20,98.72,2024-03-20 00:00:00
41397,1972,620,login,2023-07-26,97.14,2023-07-26 00:00:00
41398,4969,5661,login,2023-09-11,53.7,2023-09-11 00:00:00
41399,69,4983,support_ticket,2024-08-03,24.49,2024-08-03 00:00:00
41400,1516,145,settings_change,2023-08-24,55.33,2023-08-24 00:00:00
41401,1969,2586,payment,2024-01-14,31.04,2024-01-14 00:00:00
41402,4403,2234,profile_update,2024-02-22,76.98,2024-02-22 00:00:00
41403,150,233,settings_change,2024-04-10,86.98,2024-04-10 00:00:00
41404,4471,243,upload,2023-02-02,57.39,2023-02-02 00:00:00
41405,942,5824,settings_change,2023-06-17,83.35,2023-06-17 00:00:00
41406,1694,2364,support_ticket,2024-06-08,32.16,2024-06-08 00:00:00
41407,2744,3838,export_data,2023-11-25,33.33,2023-11-25 00:00:00
41408,1315,2448,api_call,2023-12-28,30.8,2023-12-28 00:00:00
41409,3331,1352,login,2023-08-28,81.69,2023-08-28 00:00:00
41410,3846,3074,settings_change,2023-09-15,72.77,2023-09-15 00:00:00
41411,4106,643,share,2024-11-15,36.89,2024-11-15 00:00:00
41412,1214,48,profile_update,2023-10-11,34.37,2023-10-11 00:00:00
41413,341,610,share,2024-08-05,34.82,2024-08-05 00:00:00
41414,2586,3571,download,2023-06-16,74.56,2023-06-16 00:00:00
41415,3331,3667,export_data,2023-10-15,15.48,2023-10-15 00:00:00
41416,29,803,download,2023-12-06,85.69,2023-12-06 00:00:00
41417,1755,1135,payment,2023-07-01,46.69,2023-07-01 00:00:00
41418,3079,5448,export_data,2023-09-03,73.2,2023-09-03 00:00:00
41419,2606,4246,profile_update,2024-12-30,57.63,2024-12-30 00:00:00
41420,323,805,api_call,2024-03-15,86.2,2024-03-15 00:00:00
41421,3688,5323,payment,2024-06-15,60.25,2024-06-15 00:00:00
41422,3085,3425,invite,2024-12-04,63.3,2024-12-04 00:00:00
41423,3929,5123,invite,2024-04-20,33.26,2024-04-20 00:00:00
41424,2898,3967,login,2023-07-27,50.78,2023-07-27 00:00:00
41425,4042,2366,api_call,2024-12-02,5.39,2024-12-02 00:00:00
41426,4536,5693,profile_update,2023-04-07,6.8,2023-04-07 00:00:00
41427,3973,4340,feature_usage,2023-05-01,72.37,2023-05-01 00:00:00
41428,3379,886,support_ticket,2024-06-10,4.53,2024-06-10 00:00:00
41429,2505,1740,upload,2023-06-09,47.17,2023-06-09 00:00:00
41430,2926,5173,login,2024-11-18,19.24,2024-11-18 00:00:00
41431,932,2159,settings_change,2023-11-05,50.3,2023-11-05 00:00:00
41432,2482,989,settings_change,2023-10-25,19.47,2023-10-25 00:00:00
41433,2866,653,settings_change,2024-07-11,38.5,2024-07-11 00:00:00
41434,4992,1729,invite,2023-06-24,48.87,2023-06-24 00:00:00
41435,3830,3118,login,2024-07-15,92.08,2024-07-15 00:00:00
41436,4756,4606,download,2023-12-20,33.22,2023-12-20 00:00:00
41437,2628,3597,download,2023-04-28,35.88,2023-04-28 00:00:00
41438,4641,3828,upload,2024-01-31,46.97,2024-01-31 00:00:00
41439,1040,2185,settings_change,2024-08-28,80.7,2024-08-28 00:00:00
41440,4579,5240,payment,2024-01-05,18.47,2024-01-05 00:00:00
41441,4021,1576,invite,2023-09-22,27.91,2023-09-22 00:00:00
41442,4368,406,api_call,2023-06-12,12.25,2023-06-12 00:00:00
41443,2460,5175,export_data,2023-04-08,65.93,2023-04-08 00:00:00
41444,3115,665,api_call,2023-09-07,92.99,2023-09-07 00:00:00
41445,1035,1665,invite,2024-11-28,35.39,2024-11-28 00:00:00
41446,819,4372,download,2023-11-01,5.45,2023-11-01 00:00:00
41447,1762,3568,settings_change,2024-05-17,72.6,2024-05-17 00:00:00
41448,2843,3966,share,2024-05-03,15.45,2024-05-03 00:00:00
41449,722,5543,login,2024-06-13,59.34,2024-06-13 00:00:00
41450,4190,288,download,2024-12-11,36.87,2024-12-11 00:00:00
41451,4904,2460,export_data,2024-05-20,58.27,2024-05-20 00:00:00
41452,1583,111,download,2024-12-25,11.16,2024-12-25 00:00:00
41453,226,334,support_ticket,2024-03-27,8.16,2024-03-27 00:00:00
41454,3736,2293,upload,2024-01-28,31.03,2024-01-28 00:00:00
41455,4151,4400,api_call,2024-01-06,60.92,2024-01-06 00:00:00
41456,1454,5629,upload,2024-01-12,95.34,2024-01-12 00:00:00
41457,3960,5741,support_ticket,2024-07-24,72.34,2024-07-24 00:00:00
41458,4356,5970,feature_usage,2024-10-21,10.14,2024-10-21 00:00:00
41459,2289,2127,upload,2023-04-24,90.39,2023-04-24 00:00:00
41460,3903,5,settings_change,2024-02-28,13.01,2024-02-28 00:00:00
41461,3030,2016,upload,2024-11-21,3.64,2024-11-21 00:00:00
41462,4610,1620,export_data,2024-09-11,14.25,2024-09-11 00:00:00
41463,1427,1374,api_call,2023-07-11,50.6,2023-07-11 00:00:00
41464,4015,3015,support_ticket,2023-12-06,67.19,2023-12-06 00:00:00
41465,1438,4229,feature_usage,2024-07-17,10.42,2024-07-17 00:00:00
41466,3840,4159,profile_update,2023-10-18,10.25,2023-10-18 00:00:00
41467,1024,3518,invite,2024-01-19,96.01,2024-01-19 00:00:00
41468,497,995,payment,2024-11-02,19.72,2024-11-02 00:00:00
41469,4668,2423,profile_update,2024-06-09,90.07,2024-06-09 00:00:00
41470,3047,1847,export_data,2024-04-06,99.15,2024-04-06 00:00:00
41471,1972,620,profile_update,2023-07-26,22.64,2023-07-26 00:00:00
41472,4424,5828,api_call,2024-01-05,38.06,2024-01-05 00:00:00
41473,2980,5625,payment,2024-04-05,57.15,2024-04-05 00:00:00
41474,4404,3338,profile_update,2023-11-03,26.97,2023-11-03 00:00:00
41475,519,5309,upload,2024-05-14,93.28,2024-05-14 00:00:00
41476,797,5689,api_call,2024-06-29,97.53,2024-06-29 00:00:00
41477,3731,3102,share,2024-08-03,28.57,2024-08-03 00:00:00
41478,1804,1293,payment,2024-07-14,63.37,2024-07-14 00:00:00
41479,2261,918,login,2024-03-15,52.72,2024-03-15 00:00:00
41480,1786,5147,invite,2023-12-04,92.78,2023-12-04 00:00:00
41481,3643,4127,login,2024-02-20,29.7,2024-02-20 00:00:00
41482,294,3259,api_call,2024-01-13,32.47,2024-01-13 00:00:00
41483,3971,5931,support_ticket,2023-12-09,83.72,2023-12-09 00:00:00
41484,919,2347,share,2023-06-11,88.93,2023-06-11 00:00:00
41485,2648,3584,login,2024-04-29,22.46,2024-04-29 00:00:00
41486,3271,4616,profile_update,2023-11-29,59.15,2023-11-29 00:00:00
41487,710,5081,api_call,2024-12-31,20.78,2024-12-31 00:00:00
41488,3614,984,feature_usage,2023-12-05,69.36,2023-12-05 00:00:00
41489,4024,3531,feature_usage,2023-11-09,1.55,2023-11-09 00:00:00
41490,3895,423,feature_usage,2024-06-25,99.39,2024-06-25 00:00:00
41491,2702,5946,profile_update,2024-01-20,42.96,2024-01-20 00:00:00
41492,2597,4286,download,2023-06-22,22.27,2023-06-22 00:00:00
41493,1767,3901,payment,2024-02-02,26.53,2024-02-02 00:00:00
41494,1395,4254,api_call,2024-05-23,82.47,2024-05-23 00:00:00
41495,3440,1303,feature_usage,2023-08-18,64.28,2023-08-18 00:00:00
41496,4267,2006,share,2024-01-12,33.98,2024-01-12 00:00:00
41497,750,2083,export_data,2024-03-16,25.65,2024-03-16 00:00:00
41498,1524,2745,feature_usage,2023-09-29,45.62,2023-09-29 00:00:00
41499,1807,2673,upload,2024-02-04,44.02,2024-02-04 00:00:00
41500,3711,5312,support_ticket,2023-06-23,39.63,2023-06-23 00:00:00
41501,3245,4452,export_data,2024-04-15,39.65,2024-04-15 00:00:00
41502,3568,5077,profile_update,2023-08-19,2.07,2023-08-19 00:00:00
41503,164,3416,feature_usage,2024-09-04,71.46,2024-09-04 00:00:00
41504,1208,87,export_data,2023-05-27,48.06,2023-05-27 00:00:00
41505,238,1480,invite,2024-04-17,63.95,2024-04-17 00:00:00
41506,318,885,api_call,2024-06-30,8.3,2024-06-30 00:00:00
41507,580,1985,settings_change,2024-03-12,72.38,2024-03-12 00:00:00
41508,3568,651,invite,2024-10-15,3.15,2024-10-15 00:00:00
41509,1438,683,share,2024-10-28,30.44,2024-10-28 00:00:00
41510,1378,493,login,2024-07-04,28.1,2024-07-04 00:00:00
41511,1265,2087,export_data,2024-01-31,10.88,2024-01-31 00:00:00
41512,748,208,payment,2024-08-18,63.88,2024-08-18 00:00:00
41513,1752,826,export_data,2024-07-13,47.83,2024-07-13 00:00:00
41514,1101,4209,invite,2023-05-14,68.45,2023-05-14 00:00:00
41515,1590,4136,feature_usage,2024-07-06,38.57,2024-07-06 00:00:00
41516,2052,1075,settings_change,2024-01-09,65.42,2024-01-09 00:00:00
41517,2607,2046,settings_change,2024-04-08,43.88,2024-04-08 00:00:00
41518,1414,633,payment,2024-05-28,19.72,2024-05-28 00:00:00
41519,2460,3185,export_data,2024-02-13,95.76,2024-02-13 00:00:00
41520,919,3844,profile_update,2023-07-13,29.86,2023-07-13 00:00:00
41521,2063,3718,api_call,2023-12-09,45.21,2023-12-09 00:00:00
41522,4686,5678,support_ticket,2024-03-10,78.97,2024-03-10 00:00:00
41523,604,5216,feature_usage,2024-06-17,7.69,2024-06-17 00:00:00
41524,3131,5871,upload,2024-07-23,85.0,2024-07-23 00:00:00
41525,4252,5378,share,2024-01-12,49.65,2024-01-12 00:00:00
41526,1072,2794,share,2023-09-06,48.85,2023-09-06 00:00:00
41527,4873,1198,login,2024-06-14,8.45,2024-06-14 00:00:00
41528,4919,23,support_ticket,2024-08-07,43.09,2024-08-07 00:00:00
41529,686,5761,api_call,2024-09-27,96.33,2024-09-27 00:00:00
41530,1566,2788,profile_update,2024-11-25,64.01,2024-11-25 00:00:00
41531,1948,3322,settings_change,2024-06-01,39.75,2024-06-01 00:00:00
41532,4106,643,support_ticket,2023-11-19,21.82,2023-11-19 00:00:00
41533,2847,5524,download,2024-01-14,2.29,2024-01-14 00:00:00
41534,360,3502,support_ticket,2024-08-02,7.74,2024-08-02 00:00:00
41535,851,5978,profile_update,2024-01-28,41.52,2024-01-28 00:00:00
41536,1044,228,api_call,2023-05-29,88.46,2023-05-29 00:00:00
41537,1340,1603,export_data,2024-08-31,23.21,2024-08-31 00:00:00
41538,68,4511,upload,2023-11-18,67.39,2023-11-18 00:00:00
41539,4016,733,login,2023-10-08,29.97,2023-10-08 00:00:00
41540,3754,1706,feature_usage,2024-04-05,38.36,2024-04-05 00:00:00
41541,391,853,login,2023-09-17,86.53,2023-09-17 00:00:00
41542,1017,516,invite,2024-07-04,92.7,2024-07-04 00:00:00
41543,1289,3697,profile_update,2023-06-30,57.84,2023-06-30 00:00:00
41544,1736,3488,profile_update,2024-10-23,40.69,2024-10-23 00:00:00
41545,1144,1930,feature_usage,2023-09-04,4.25,2023-09-04 00:00:00
41546,1757,4232,invite,2024-05-13,24.73,2024-05-13 00:00:00
41547,391,2281,feature_usage,2023-06-17,38.41,2023-06-17 00:00:00
41548,1584,1961,api_call,2023-09-28,59.97,2023-09-28 00:00:00
41549,4051,2067,api_call,2024-11-27,30.27,2024-11-27 00:00:00
41550,191,3203,api_call,2024-05-11,11.91,2024-05-11 00:00:00
41551,1379,4898,invite,2024-05-23,91.18,2024-05-23 00:00:00
41552,2590,5989,payment,2023-10-15,14.83,2023-10-15 00:00:00
41553,1324,2084,feature_usage,2024-03-07,61.06,2024-03-07 00:00:00
41554,3160,5610,feature_usage,2024-09-14,64.73,2024-09-14 00:00:00
41555,2807,3008,profile_update,2023-10-09,50.19,2023-10-09 00:00:00
41556,569,5053,download,2024-07-27,66.3,2024-07-27 00:00:00
41557,1221,871,invite,2024-05-23,51.01,2024-05-23 00:00:00
41558,1809,1461,payment,2024-11-28,45.54,2024-11-28 00:00:00
41559,4456,1019,export_data,2024-12-13,42.9,2024-12-13 00:00:00
41560,4352,3579,feature_usage,2023-02-17,80.96,2023-02-17 00:00:00
41561,491,1941,support_ticket,2023-11-23,17.51,2023-11-23 00:00:00
41562,3761,2028,feature_usage,2024-12-22,75.33,2024-12-22 00:00:00
41563,4700,209,login,2024-12-31,66.15,2024-12-31 00:00:00
41564,2582,3094,payment,2024-01-14,34.9,2024-01-14 00:00:00
41565,2503,4087,invite,2023-12-16,3.11,2023-12-16 00:00:00
41566,1686,3853,feature_usage,2024-03-25,63.5,2024-03-25 00:00:00
41567,3339,2398,invite,2023-12-25,23.21,2023-12-25 00:00:00
41568,2563,4778,download,2023-09-25,56.29,2023-09-25 00:00:00
41569,1352,1460,upload,2024-06-08,74.68,2024-06-08 00:00:00
41570,499,4086,upload,2024-08-13,62.31,2024-08-13 00:00:00
41571,2757,4162,settings_change,2024-03-20,11.62,2024-03-20 00:00:00
41572,853,5338,support_ticket,2024-06-11,27.11,2024-06-11 00:00:00
41573,2065,3336,download,2024-05-12,95.75,2024-05-12 00:00:00
41574,961,2803,payment,2023-09-27,7.82,2023-09-27 00:00:00
41575,486,874,share,2024-11-02,54.58,2024-11-02 00:00:00
41576,3289,4204,feature_usage,2024-07-25,68.67,2024-07-25 00:00:00
41577,4555,985,login,2023-06-15,2.18,2023-06-15 00:00:00
41578,1757,3709,invite,2024-05-13,45.88,2024-05-13 00:00:00
41579,3832,821,feature_usage,2024-05-27,31.77,2024-05-27 00:00:00
41580,237,321,download,2024-08-19,14.47,2024-08-19 00:00:00
41581,4218,5237,download,2023-09-19,59.97,2023-09-19 00:00:00
41582,3777,3075,login,2024-10-17,53.73,2024-10-17 00:00:00
41583,1191,1267,export_data,2024-05-22,31.4,2024-05-22 00:00:00
41584,4404,3282,export_data,2024-03-10,44.05,2024-03-10 00:00:00
41585,3827,4006,invite,2023-10-21,24.95,2023-10-21 00:00:00
41586,2395,1163,settings_change,2023-11-29,54.06,2023-11-29 00:00:00
41587,2019,1215,download,2024-08-21,49.39,2024-08-21 00:00:00
41588,402,2945,settings_change,2024-09-09,60.1,2024-09-09 00:00:00
41589,4513,537,share,2024-07-14,30.09,2024-07-14 00:00:00
41590,3343,5775,api_call,2024-08-18,60.78,2024-08-18 00:00:00
41591,694,3419,upload,2024-12-16,17.26,2024-12-16 00:00:00
41592,4838,5908,upload,2023-10-25,52.26,2023-10-25 00:00:00
41593,4091,471,feature_usage,2023-08-19,79.72,2023-08-19 00:00:00
41594,4531,2805,payment,2024-02-13,56.63,2024-02-13 00:00:00
41595,1324,2084,invite,2024-11-04,89.32,2024-11-04 00:00:00
41596,1828,4922,upload,2024-08-07,76.03,2024-08-07 00:00:00
41597,3992,519,export_data,2024-02-01,63.26,2024-02-01 00:00:00
41598,2192,5585,api_call,2024-12-02,32.68,2024-12-02 00:00:00
41599,185,1123,settings_change,2023-08-28,72.69,2023-08-28 00:00:00
41600,354,34,payment,2024-05-01,66.35,2024-05-01 00:00:00
41601,3759,5735,share,2023-06-08,16.03,2023-06-08 00:00:00
41602,4571,3498,support_ticket,2024-10-19,21.34,2024-10-19 00:00:00
41603,4055,3666,payment,2023-10-01,14.34,2023-10-01 00:00:00
41604,3918,5804,settings_change,2023-11-06,30.89,2023-11-06 00:00:00
41605,845,4075,upload,2023-07-08,89.89,2023-07-08 00:00:00
41606,2884,1455,export_data,2024-02-14,77.65,2024-02-14 00:00:00
41607,3695,2162,download,2024-06-02,61.47,2024-06-02 00:00:00
41608,3041,5956,export_data,2024-08-01,39.69,2024-08-01 00:00:00
41609,2426,1411,share,2023-12-21,55.5,2023-12-21 00:00:00
41610,1884,3636,profile_update,2024-05-12,17.47,2024-05-12 00:00:00
41611,3416,760,support_ticket,2024-01-13,72.63,2024-01-13 00:00:00
41612,3640,5779,support_ticket,2023-12-20,84.18,2023-12-20 00:00:00
41613,67,1130,invite,2024-06-18,94.29,2024-06-18 00:00:00
41614,2861,5800,export_data,2024-02-28,92.29,2024-02-28 00:00:00
41615,2563,4778,invite,2023-10-20,35.64,2023-10-20 00:00:00
41616,425,2773,api_call,2024-10-06,77.53,2024-10-06 00:00:00
41617,2064,5747,share,2024-08-07,19.16,2024-08-07 00:00:00
41618,85,3980,share,2024-07-12,4.37,2024-07-12 00:00:00
41619,918,1087,download,2024-06-12,64.62,2024-06-12 00:00:00
41620,4502,1099,api_call,2023-12-03,84.48,2023-12-03 00:00:00
41621,4663,4306,feature_usage,2024-01-30,66.78,2024-01-30 00:00:00
41622,4723,1559,feature_usage,2024-04-27,29.55,2024-04-27 00:00:00
41623,1718,3782,profile_update,2024-12-03,63.1,2024-12-03 00:00:00
41624,1426,5519,profile_update,2023-07-10,65.67,2023-07-10 00:00:00
41625,660,881,settings_change,2023-12-14,99.87,2023-12-14 00:00:00
41626,805,3878,invite,2023-06-03,14.57,2023-06-03 00:00:00
41627,3455,1807,feature_usage,2024-01-22,4.51,2024-01-22 00:00:00
41628,4964,38,share,2024-02-15,68.6,2024-02-15 00:00:00
41629,1686,3853,export_data,2024-03-05,12.21,2024-03-05 00:00:00
41630,750,2083,payment,2024-07-02,43.58,2024-07-02 00:00:00
41631,1152,434,login,2024-02-25,46.72,2024-02-25 00:00:00
41632,4534,4609,api_call,2024-06-19,86.8,2024-06-19 00:00:00
41633,3284,2620,export_data,2024-07-11,62.01,2024-07-11 00:00:00
41634,3079,619,profile_update,2024-10-23,34.36,2024-10-23 00:00:00
41635,1709,3459,settings_change,2023-06-15,70.44,2023-06-15 00:00:00
41636,4357,5294,support_ticket,2024-02-18,97.22,2024-02-18 00:00:00
41637,1898,5368,support_ticket,2023-03-16,39.03,2023-03-16 00:00:00
41638,970,342,payment,2023-08-24,62.45,2023-08-24 00:00:00
41639,3988,5090,export_data,2023-08-15,86.24,2023-08-15 00:00:00
41640,1633,2699,share,2024-12-17,83.79,2024-12-17 00:00:00
41641,208,777,api_call,2024-05-12,84.04,2024-05-12 00:00:00
41642,2434,143,payment,2024-02-21,96.83,2024-02-21 00:00:00
41643,1408,170,export_data,2024-09-12,81.58,2024-09-12 00:00:00
41644,4747,656,payment,2024-03-08,34.48,2024-03-08 00:00:00
41645,4207,5654,export_data,2023-10-16,83.28,2023-10-16 00:00:00
41646,1383,5246,support_ticket,2024-07-16,25.84,2024-07-16 00:00:00
41647,4182,1774,share,2024-10-13,92.21,2024-10-13 00:00:00
41648,835,4173,support_ticket,2024-08-31,53.64,2024-08-31 00:00:00
41649,2646,3080,support_ticket,2023-12-16,41.44,2023-12-16 00:00:00
41650,1199,1921,api_call,2023-05-13,71.19,2023-05-13 00:00:00
41651,2458,5688,share,2023-06-04,74.58,2023-06-04 00:00:00
41652,3122,1341,support_ticket,2023-10-13,43.51,2023-10-13 00:00:00
41653,759,1181,payment,2023-12-16,84.77,2023-12-16 00:00:00
41654,254,1667,export_data,2024-01-31,67.59,2024-01-31 00:00:00
41655,2825,1671,invite,2023-03-13,87.08,2023-03-13 00:00:00
41656,3765,4013,share,2023-11-04,73.38,2023-11-04 00:00:00
41657,1456,2578,feature_usage,2023-05-12,98.08,2023-05-12 00:00:00
41658,3224,1747,download,2024-02-10,91.27,2024-02-10 00:00:00
41659,2114,2859,support_ticket,2024-04-30,12.48,2024-04-30 00:00:00
41660,1031,3312,upload,2024-08-06,15.36,2024-08-06 00:00:00
41661,1575,178,invite,2024-06-22,33.04,2024-06-22 00:00:00
41662,746,3166,share,2024-02-16,73.58,2024-02-16 00:00:00
41663,1203,3687,payment,2024-08-09,26.8,2024-08-09 00:00:00
41664,271,1145,invite,2024-02-29,54.96,2024-02-29 00:00:00
41665,922,384,download,2023-12-11,30.78,2023-12-11 00:00:00
41666,1492,4398,login,2024-07-23,52.54,2024-07-23 00:00:00
41667,2818,526,share,2024-12-07,62.53,2024-12-07 00:00:00
41668,4702,2412,download,2024-12-01,80.14,2024-12-01 00:00:00
41669,4466,4138,payment,2023-09-18,88.2,2023-09-18 00:00:00
41670,2822,3906,settings_change,2024-08-12,56.84,2024-08-12 00:00:00
41671,1169,660,export_data,2024-07-22,19.18,2024-07-22 00:00:00
41672,921,1286,api_call,2023-12-24,58.58,2023-12-24 00:00:00
41673,2493,1834,support_ticket,2024-05-30,81.09,2024-05-30 00:00:00
41674,4134,1810,payment,2023-06-04,61.95,2023-06-04 00:00:00
41675,1627,4382,login,2024-08-15,10.58,2024-08-15 00:00:00
41676,1736,2654,support_ticket,2024-09-15,23.25,2024-09-15 00:00:00
41677,2996,5195,login,2024-12-04,12.28,2024-12-04 00:00:00
41678,425,2555,login,2024-05-16,7.03,2024-05-16 00:00:00
41679,4281,3209,feature_usage,2024-03-16,16.36,2024-03-16 00:00:00
41680,4290,4070,feature_usage,2024-10-26,40.74,2024-10-26 00:00:00
41681,764,4027,feature_usage,2023-06-13,19.58,2023-06-13 00:00:00
41682,1151,1609,export_data,2024-04-18,45.41,2024-04-18 00:00:00
41683,3863,3484,feature_usage,2023-12-28,94.41,2023-12-28 00:00:00
41684,2369,4460,login,2024-02-01,40.67,2024-02-01 00:00:00
41685,975,1064,payment,2023-04-07,27.62,2023-04-07 00:00:00
41686,1400,2595,share,2023-12-08,31.0,2023-12-08 00:00:00
41687,2438,5821,payment,2024-01-09,74.05,2024-01-09 00:00:00
41688,3907,3556,share,2024-08-04,84.39,2024-08-04 00:00:00
41689,2099,926,export_data,2024-06-04,64.24,2024-06-04 00:00:00
41690,4466,2920,login,2023-06-01,85.88,2023-06-01 00:00:00
41691,3765,4013,export_data,2024-04-20,10.6,2024-04-20 00:00:00
41692,4579,5427,login,2024-11-11,79.58,2024-11-11 00:00:00
41693,2897,3059,support_ticket,2023-06-11,31.32,2023-06-11 00:00:00
41694,4587,5144,export_data,2023-11-13,8.53,2023-11-13 00:00:00
41695,2744,5013,api_call,2024-05-20,5.66,2024-05-20 00:00:00
41696,735,954,upload,2024-08-21,66.1,2024-08-21 00:00:00
41697,1442,4148,invite,2024-06-29,61.09,2024-06-29 00:00:00
41698,2344,3065,invite,2024-03-08,75.76,2024-03-08 00:00:00
41699,1527,2979,login,2023-09-30,74.8,2023-09-30 00:00:00
41700,685,1195,download,2024-07-27,26.77,2024-07-27 00:00:00
41701,2837,2849,login,2024-04-06,87.06,2024-04-06 00:00:00
41702,3823,1365,share,2024-10-01,47.33,2024-10-01 00:00:00
41703,382,4011,login,2023-10-18,41.82,2023-10-18 00:00:00
41704,2373,2671,share,2024-02-13,84.59,2024-02-13 00:00:00
41705,4707,4530,settings_change,2024-08-03,42.73,2024-08-03 00:00:00
41706,3436,5460,invite,2024-03-21,91.93,2024-03-21 00:00:00
41707,2378,4561,login,2023-12-25,86.98,2023-12-25 00:00:00
41708,4885,1339,export_data,2023-09-06,24.58,2023-09-06 00:00:00
41709,4211,1948,api_call,2024-06-27,29.02,2024-06-27 00:00:00
41710,3038,2968,upload,2024-01-24,79.69,2024-01-24 00:00:00
41711,2941,1383,settings_change,2024-07-03,16.68,2024-07-03 00:00:00
41712,3714,1509,download,2024-10-02,55.43,2024-10-02 00:00:00
41713,1259,2218,profile_update,2024-08-13,4.75,2024-08-13 00:00:00
41714,3490,4516,upload,2023-11-10,64.17,2023-11-10 00:00:00
41715,349,4510,share,2024-02-28,99.27,2024-02-28 00:00:00
41716,2724,5085,api_call,2024-02-19,97.18,2024-02-19 00:00:00
41717,1467,25,payment,2024-05-21,46.54,2024-05-21 00:00:00
41718,485,5300,login,2023-11-29,21.02,2023-11-29 00:00:00
41719,4055,3666,share,2023-06-21,85.81,2023-06-21 00:00:00
41720,4447,1771,settings_change,2023-02-20,99.71,2023-02-20 00:00:00
41721,3261,4096,settings_change,2023-10-02,12.97,2023-10-02 00:00:00
41722,2748,4657,login,2024-05-17,81.26,2024-05-17 00:00:00
41723,3465,1031,upload,2023-04-14,21.19,2023-04-14 00:00:00
