account_id,product,start_date,end_date,mrr,quantity,units,bill_period_months,discount
2672,Basic,2025-05-06,,7.992000000000001,1,seats,12,0.2
4285,Standard,2024-02-23,2024-03-31,29.99,2,users,1,0.0
1247,Basic,2025-01-13,,7.4925,2,licenses,1,0.25
4139,Standard,2024-02-25,,29.99,2,seats,12,0.0
3031,Basic,2025-11-11,,7.992000000000001,5,seats,12,0.2
3295,Standard,2024-01-22,2024-09-06,26.991,1,users,12,0.1
1657,Standard,2024-12-29,,29.99,2,licenses,12,0.0
4304,Basic,2024-07-22,2025-04-11,8.4915,5,licenses,6,0.15
1980,Enterprise,2024-07-18,,99.99,5,licenses,12,0.0
1564,Enterprise,2024-11-03,,99.99,3,users,3,0.0
2966,Premium,2025-08-18,,37.4925,3,licenses,6,0.25
1840,Premium,2024-05-03,2024-07-27,44.991,1,licenses,12,0.1
4954,Basic,2024-10-03,,9.99,1,users,1,0.0
4943,Premium,2024-07-31,,44.991,3,licenses,3,0.1
4048,Basic,2024-02-17,,9.99,1,seats,6,0.0
579,Enterprise,2025-09-25,,99.99,5,users,3,0.0
4056,Premium,2025-10-02,,44.991,5,seats,12,0.1
3808,Enterprise,2024-03-01,2024-04-28,74.99249999999999,1,seats,6,0.25
356,Standard,2024-06-13,,23.992,3,licenses,12,0.2
2923,Enterprise,2025-12-01,,79.992,1,users,1,0.2
1863,Basic,2025-05-23,2026-05-17,9.99,1,seats,12,0.0
4063,Enterprise,2025-06-15,,89.991,5,licenses,3,0.1
1375,Enterprise,2024-01-15,,89.991,1,seats,6,0.1
3238,Enterprise,2025-05-21,2025-11-16,99.99,5,users,6,0.0
1691,Enterprise,2024-02-03,2024-07-19,89.991,3,seats,3,0.1
795,Premium,2025-03-24,,49.99,1,licenses,6,0.0
4625,Enterprise,2025-01-17,,84.99149999999999,5,users,6,0.15
1441,Premium,2024-05-19,,42.4915,5,seats,3,0.15
4040,Enterprise,2024-12-08,,99.99,5,licenses,1,0.0
3392,Premium,2024-02-13,,49.99,5,seats,1,0.0
4438,Standard,2025-09-07,,29.99,1,seats,6,0.0
735,Enterprise,2025-07-26,,89.991,1,licenses,12,0.1
864,Premium,2024-11-19,,49.99,3,users,6,0.0
3297,Enterprise,2025-11-27,,79.992,1,seats,12,0.2
2215,Standard,2025-12-05,,29.99,1,users,6,0.0
3048,Premium,2024-11-14,,44.991,1,users,12,0.1
3235,Premium,2025-05-23,,42.4915,5,users,12,0.15
3930,Premium,2025-10-07,,44.991,3,users,1,0.1
173,Standard,2025-04-01,2025-09-01,22.4925,2,licenses,3,0.25
1523,Basic,2023-12-18,,9.99,2,seats,6,0.0
3074,Premium,2024-08-20,2024-08-27,49.99,1,users,3,0.0
1351,Basic,2023-12-11,,7.992000000000001,2,seats,12,0.2
4742,Standard,2024-04-26,,26.991,1,users,1,0.1
461,Enterprise,2025-10-16,,99.99,2,licenses,1,0.0
448,Standard,2024-08-23,2025-06-15,29.99,1,seats,12,0.0
980,Enterprise,2024-09-09,,79.992,1,seats,12,0.2
4870,Premium,2024-09-09,2025-07-25,44.991,5,seats,12,0.1
4502,Enterprise,2024-03-16,,99.99,1,seats,6,0.0
4957,Standard,2024-06-29,,26.991,3,licenses,1,0.1
2548,Enterprise,2024-05-09,,84.99149999999999,1,users,12,0.15
1776,Enterprise,2024-03-10,,84.99149999999999,5,users,6,0.15
4407,Enterprise,2024-09-05,,84.99149999999999,1,licenses,3,0.15
1920,Basic,2024-05-02,,9.99,1,users,1,0.0
3999,Premium,2025-11-20,2026-02-28,37.4925,1,users,6,0.25
3706,Standard,2025-09-30,,26.991,2,licenses,1,0.1
4276,Basic,2025-11-18,,8.4915,1,users,6,0.15
3324,Premium,2024-02-19,2024-03-31,44.991,1,seats,1,0.1
4653,Premium,2024-01-27,,49.99,5,seats,3,0.0
3062,Enterprise,2024-08-13,,99.99,1,seats,3,0.0
514,Premium,2024-06-30,,39.992000000000004,1,users,1,0.2
4754,Basic,2025-02-27,,8.4915,1,users,1,0.15
3541,Premium,2024-04-03,,37.4925,1,licenses,6,0.25
4476,Basic,2025-08-28,,9.99,3,users,6,0.0
1276,Enterprise,2023-12-17,,99.99,3,licenses,1,0.0
1316,Enterprise,2025-11-15,,74.99249999999999,2,licenses,1,0.25
410,Enterprise,2025-02-11,,99.99,2,licenses,1,0.0
3496,Enterprise,2025-08-23,,89.991,5,seats,1,0.1
4992,Premium,2025-12-04,,37.4925,2,seats,3,0.25
4564,Basic,2024-06-23,,9.99,3,seats,6,0.0
2295,Basic,2024-03-08,,8.991,5,licenses,6,0.1
4829,Premium,2025-06-09,,49.99,1,seats,12,0.0
482,Standard,2024-11-27,2025-08-21,22.4925,2,seats,1,0.25
3665,Premium,2025-06-07,,39.992000000000004,1,licenses,12,0.2
2489,Enterprise,2025-03-11,,99.99,3,users,12,0.0
4832,Premium,2025-06-04,,49.99,3,licenses,3,0.0
311,Basic,2025-07-20,,7.4925,2,seats,1,0.25
1739,Premium,2025-07-11,,37.4925,2,licenses,3,0.25
3879,Basic,2024-04-24,,7.992000000000001,1,users,6,0.2
4147,Standard,2024-03-15,,29.99,5,users,3,0.0
2163,Standard,2025-03-19,,29.99,1,seats,6,0.0
4282,Basic,2025-08-05,,7.4925,1,users,1,0.25
3322,Premium,2024-01-18,,37.4925,1,seats,1,0.25
4471,Premium,2025-03-27,2025-07-10,44.991,1,seats,6,0.1
4131,Standard,2025-04-02,2025-09-13,29.99,1,seats,12,0.0
1806,Standard,2025-04-10,,29.99,1,licenses,6,0.0
1676,Premium,2024-04-26,,49.99,2,seats,12,0.0
4520,Basic,2025-05-18,,9.99,1,seats,12,0.0
3444,Premium,2025-01-07,,49.99,1,licenses,6,0.0
1399,Premium,2024-08-06,,42.4915,1,licenses,1,0.15
3106,Standard,2024-12-16,,23.992,1,licenses,6,0.2
1551,Enterprise,2024-09-24,,99.99,5,licenses,1,0.0
2959,Enterprise,2024-11-12,2024-12-13,99.99,1,licenses,3,0.0
1090,Standard,2025-07-12,,23.992,5,seats,12,0.2
3349,Enterprise,2025-11-16,2026-05-25,99.99,1,licenses,6,0.0
3681,Basic,2025-02-02,,7.4925,1,users,3,0.25
3906,Premium,2023-12-23,,39.992000000000004,5,users,12,0.2
1733,Enterprise,2025-04-08,,84.99149999999999,3,licenses,1,0.15
3872,Basic,2023-12-31,,9.99,1,licenses,1,0.0
1510,Basic,2023-12-16,2024-04-09,7.992000000000001,3,users,3,0.2
2705,Enterprise,2025-05-21,,89.991,2,users,6,0.1
2361,Premium,2025-06-27,,44.991,1,seats,1,0.1
1255,Basic,2025-02-22,,7.4925,1,licenses,3,0.25
2203,Standard,2025-08-04,2025-09-03,26.991,1,licenses,12,0.1
3081,Basic,2024-05-02,,7.992000000000001,1,licenses,12,0.2
4906,Premium,2025-09-21,2026-04-06,39.992000000000004,3,seats,6,0.2
4250,Standard,2025-09-25,,25.4915,3,licenses,3,0.15
3095,Basic,2023-12-27,2024-09-12,9.99,5,users,6,0.0
867,Basic,2024-10-01,,7.992000000000001,1,users,3,0.2
3086,Premium,2025-06-09,,49.99,5,licenses,12,0.0
3141,Premium,2025-07-16,2025-10-11,42.4915,3,licenses,1,0.15
4772,Basic,2025-11-05,,9.99,1,users,12,0.0
815,Premium,2025-05-11,,49.99,1,users,3,0.0
4189,Basic,2024-05-14,,9.99,1,users,6,0.0
1716,Enterprise,2025-08-13,,99.99,2,licenses,3,0.0
4050,Enterprise,2025-05-03,,74.99249999999999,1,seats,12,0.25
4812,Basic,2025-01-29,2025-07-01,7.992000000000001,1,seats,1,0.2
4844,Enterprise,2025-01-03,,89.991,3,licenses,12,0.1
2142,Standard,2024-05-17,2024-06-03,29.99,3,licenses,1,0.0
3871,Premium,2025-06-19,,39.992000000000004,5,seats,12,0.2
859,Basic,2024-11-06,,7.992000000000001,2,users,3,0.2
3176,Basic,2025-10-09,2026-01-26,9.99,1,seats,3,0.0
4009,Basic,2025-11-19,,7.992000000000001,1,seats,12,0.2
4047,Premium,2025-09-16,,42.4915,1,seats,1,0.15
3396,Standard,2025-03-14,2025-09-07,29.99,2,seats,1,0.0
3247,Basic,2025-11-27,,9.99,1,seats,1,0.0
153,Basic,2024-03-30,,9.99,1,seats,12,0.0
1848,Enterprise,2025-06-30,2026-05-30,99.99,1,seats,3,0.0
3677,Basic,2025-11-06,,7.992000000000001,3,seats,3,0.2
4889,Premium,2025-09-21,,37.4925,1,users,1,0.25
3175,Basic,2024-10-20,2025-06-16,8.991,1,users,3,0.1
1284,Basic,2024-11-28,2025-09-17,8.4915,1,users,6,0.15
1677,Premium,2025-04-04,,49.99,1,seats,3,0.0
3296,Standard,2025-07-24,,29.99,1,users,12,0.0
4721,Premium,2025-08-06,,49.99,1,licenses,12,0.0
612,Premium,2025-05-09,2025-07-13,49.99,3,users,1,0.0
3631,Standard,2024-04-15,,22.4925,1,users,1,0.25
1,Enterprise,2025-09-02,,99.99,1,licenses,6,0.0
3438,Enterprise,2025-04-06,2025-05-02,99.99,2,seats,6,0.0
4240,Premium,2025-02-25,2026-01-01,49.99,3,users,12,0.0
4132,Basic,2025-11-08,,9.99,1,users,1,0.0
1161,Enterprise,2024-12-02,2025-05-10,89.991,3,seats,12,0.1
994,Premium,2024-11-30,2024-12-10,49.99,3,users,12,0.0
3033,Premium,2024-11-04,,49.99,5,seats,6,0.0
481,Basic,2024-02-14,,9.99,1,seats,1,0.0
1386,Basic,2024-11-17,,9.99,3,licenses,1,0.0
4486,Basic,2025-11-20,,9.99,2,users,12,0.0
265,Enterprise,2025-08-06,,79.992,3,seats,6,0.2
3194,Enterprise,2024-02-26,,99.99,1,users,12,0.0
772,Enterprise,2024-01-29,2024-12-21,84.99149999999999,5,users,3,0.15
1608,Enterprise,2024-09-27,,79.992,5,licenses,6,0.2
4089,Standard,2025-07-14,,29.99,3,users,1,0.0
659,Basic,2024-11-09,,9.99,1,users,3,0.0
3997,Enterprise,2025-09-07,,74.99249999999999,1,licenses,6,0.25
3843,Basic,2025-02-07,,9.99,1,users,12,0.0
4756,Premium,2025-11-21,,49.99,1,seats,6,0.0
152,Enterprise,2025-01-28,,99.99,2,users,6,0.0
1108,Enterprise,2024-04-08,,89.991,5,seats,3,0.1
312,Basic,2025-03-14,,7.992000000000001,3,seats,3,0.2
2164,Enterprise,2024-09-10,2024-12-21,89.991,1,users,6,0.1
2422,Basic,2025-10-07,,9.99,1,seats,12,0.0
2974,Standard,2025-01-10,,29.99,5,licenses,6,0.0
658,Standard,2025-09-02,,29.99,1,licenses,6,0.0
231,Premium,2025-09-27,,49.99,5,seats,6,0.0
789,Enterprise,2024-09-03,,99.99,3,users,3,0.0
4543,Standard,2024-09-06,2024-12-20,29.99,3,licenses,1,0.0
3327,Basic,2024-05-29,2025-03-25,8.991,5,licenses,1,0.1
2900,Enterprise,2025-07-20,,74.99249999999999,2,users,1,0.25
3166,Premium,2024-08-02,,44.991,3,users,12,0.1
3133,Standard,2025-10-19,,29.99,1,licenses,6,0.0
637,Premium,2024-04-28,,49.99,1,users,3,0.0
128,Standard,2025-08-06,2026-04-30,29.99,5,users,12,0.0
878,Premium,2024-06-13,,49.99,1,licenses,3,0.0
2733,Standard,2025-03-29,2026-03-09,22.4925,5,licenses,1,0.25
3354,Premium,2024-06-05,,49.99,3,licenses,1,0.0
290,Premium,2024-06-12,,37.4925,3,seats,3,0.25
2776,Standard,2024-09-19,,29.99,5,licenses,1,0.0
4435,Standard,2025-04-18,,25.4915,1,seats,1,0.15
857,Enterprise,2024-08-18,,84.99149999999999,1,licenses,12,0.15
534,Basic,2025-01-04,2025-09-12,9.99,3,users,1,0.0
287,Premium,2025-02-09,,37.4925,1,users,12,0.25
2273,Basic,2024-04-10,,9.99,1,seats,12,0.0
4177,Enterprise,2024-08-11,2025-07-07,99.99,1,seats,12,0.0
2601,Premium,2024-07-17,,49.99,3,users,12,0.0
1340,Enterprise,2024-10-14,2025-06-15,99.99,1,users,3,0.0
1871,Enterprise,2025-05-25,,79.992,3,seats,1,0.2
4678,Basic,2024-10-14,,9.99,5,seats,6,0.0
2176,Basic,2025-01-25,2025-09-12,8.991,3,licenses,3,0.1
1890,Standard,2024-11-08,,25.4915,1,licenses,12,0.15
3535,Basic,2024-03-04,2024-04-26,8.991,1,seats,6,0.1
2196,Standard,2024-09-24,,26.991,1,licenses,3,0.1
1762,Enterprise,2024-06-08,2024-09-28,99.99,3,users,3,0.0
1580,Premium,2025-05-28,,39.992000000000004,2,licenses,1,0.2
978,Enterprise,2024-10-09,2024-12-04,79.992,1,users,3,0.2
3128,Standard,2024-09-07,2025-05-02,25.4915,2,seats,1,0.15
2817,Premium,2025-02-22,,49.99,1,users,1,0.0
2502,Enterprise,2025-10-02,,74.99249999999999,2,licenses,3,0.25
4373,Premium,2024-10-18,,44.991,5,licenses,3,0.1
155,Basic,2025-04-22,,9.99,1,users,6,0.0
4482,Premium,2024-07-05,,49.99,2,users,12,0.0
3552,Basic,2024-01-12,,9.99,1,licenses,1,0.0
310,Standard,2025-02-18,,22.4925,5,seats,6,0.25
4553,Standard,2025-09-30,,29.99,5,users,12,0.0
279,Enterprise,2024-09-18,,99.99,1,licenses,3,0.0
1599,Basic,2025-05-26,,9.99,1,licenses,1,0.0
1651,Basic,2024-12-24,2025-04-21,9.99,5,licenses,6,0.0
1883,Premium,2024-02-05,2024-07-01,44.991,2,users,1,0.1
4757,Standard,2025-05-18,,26.991,3,seats,12,0.1
1667,Standard,2024-02-11,2025-02-03,29.99,5,users,12,0.0
4575,Basic,2024-11-29,,9.99,5,licenses,1,0.0
1519,Premium,2025-11-02,,49.99,1,users,3,0.0
3987,Basic,2025-10-15,,9.99,3,users,12,0.0
596,Enterprise,2024-10-19,2025-07-08,89.991,1,licenses,12,0.1
118,Enterprise,2024-10-09,,79.992,1,licenses,3,0.2
4169,Basic,2024-12-25,,9.99,3,seats,1,0.0
3420,Enterprise,2025-06-12,,79.992,1,users,1,0.2
4994,Standard,2024-02-26,,22.4925,1,licenses,6,0.25
1272,Standard,2024-02-14,,29.99,1,users,12,0.0
4688,Premium,2024-04-08,,37.4925,2,licenses,3,0.25
4232,Standard,2025-06-11,2025-09-05,23.992,1,licenses,3,0.2
3395,Basic,2024-12-23,,7.992000000000001,1,seats,1,0.2
426,Enterprise,2024-05-20,2025-05-03,84.99149999999999,1,users,12,0.15
4025,Basic,2025-02-26,,9.99,1,licenses,1,0.0
8,Premium,2024-09-14,2024-12-05,49.99,3,seats,6,0.0
3440,Standard,2024-05-24,,25.4915,1,users,6,0.15
1523,Standard,2024-05-28,,25.4915,2,licenses,12,0.15
576,Enterprise,2025-07-26,,89.991,2,seats,3,0.1
3408,Standard,2024-02-20,2024-06-22,26.991,3,licenses,6,0.1
4769,Basic,2024-12-03,,9.99,1,licenses,12,0.0
3383,Premium,2024-10-07,,39.992000000000004,1,licenses,3,0.2
2021,Enterprise,2024-10-06,,74.99249999999999,3,users,6,0.25
2897,Standard,2024-07-31,,23.992,2,licenses,6,0.2
2968,Standard,2024-12-24,,26.991,1,licenses,6,0.1
4203,Standard,2025-02-11,,25.4915,1,seats,12,0.15
3092,Basic,2025-07-26,,9.99,1,seats,6,0.0
2879,Enterprise,2024-02-20,2024-04-22,89.991,3,seats,12,0.1
2727,Basic,2025-08-17,,9.99,2,licenses,12,0.0
3368,Standard,2024-04-12,,29.99,3,licenses,3,0.0
254,Premium,2024-07-22,,39.992000000000004,1,users,3,0.2
4497,Basic,2025-01-14,,9.99,1,licenses,12,0.0
3385,Basic,2025-12-03,,7.4925,5,licenses,12,0.25
4116,Standard,2024-01-12,2024-03-18,25.4915,1,seats,3,0.15
1364,Enterprise,2024-04-13,,99.99,1,seats,6,0.0
3306,Premium,2024-11-28,,44.991,1,licenses,12,0.1
3097,Standard,2024-05-17,2024-05-23,23.992,5,users,3,0.2
27,Premium,2025-10-07,,49.99,1,users,12,0.0
1722,Premium,2025-10-15,,49.99,1,licenses,1,0.0
3536,Enterprise,2024-10-15,,74.99249999999999,5,seats,1,0.25
2809,Standard,2024-09-11,,29.99,5,seats,1,0.0
2403,Premium,2024-11-16,,39.992000000000004,3,seats,6,0.2
4181,Basic,2025-05-02,2026-04-21,7.4925,2,licenses,6,0.25
3700,Premium,2024-12-31,,49.99,1,users,12,0.0
137,Enterprise,2025-03-07,,99.99,2,seats,3,0.0
3054,Standard,2024-06-17,,22.4925,5,users,3,0.25
4981,Enterprise,2024-11-15,,84.99149999999999,5,licenses,12,0.15
945,Enterprise,2024-06-25,,99.99,1,users,6,0.0
161,Standard,2025-04-22,,25.4915,2,users,12,0.15
2734,Basic,2024-11-02,2025-08-18,9.99,2,licenses,3,0.0
464,Standard,2024-02-05,,25.4915,1,seats,3,0.15
4921,Premium,2025-04-30,,49.99,5,seats,6,0.0
695,Standard,2023-12-07,,22.4925,2,licenses,6,0.25
4888,Basic,2024-08-07,2025-03-01,8.991,3,users,1,0.1
1075,Standard,2024-11-11,,26.991,1,users,1,0.1
4317,Standard,2023-12-23,2024-12-06,29.99,1,seats,12,0.0
2334,Basic,2024-10-24,,8.991,2,users,3,0.1
4967,Premium,2025-07-28,,49.99,1,licenses,3,0.0
3138,Enterprise,2024-08-14,2025-03-18,89.991,1,users,3,0.1
3700,Basic,2025-11-06,,9.99,1,users,3,0.0
196,Standard,2025-02-04,2025-11-02,29.99,2,licenses,6,0.0
3661,Enterprise,2025-08-05,2026-02-20,89.991,2,users,6,0.1
4473,Enterprise,2024-03-30,,84.99149999999999,2,licenses,12,0.15
3473,Standard,2025-02-05,2026-01-26,29.99,1,licenses,1,0.0
313,Premium,2024-01-03,,49.99,1,users,1,0.0
2285,Standard,2025-10-13,,29.99,1,users,12,0.0
2815,Standard,2024-05-11,,29.99,3,users,12,0.0
2069,Enterprise,2024-05-23,,99.99,2,users,3,0.0
741,Standard,2025-03-23,,29.99,1,users,1,0.0
4474,Standard,2025-04-17,,25.4915,3,licenses,1,0.15
944,Basic,2024-06-07,,8.991,1,licenses,6,0.1
3848,Premium,2025-08-20,2026-07-21,39.992000000000004,3,seats,1,0.2
4921,Standard,2024-10-29,,26.991,3,users,6,0.1
2495,Enterprise,2025-09-03,,89.991,2,seats,3,0.1
4250,Enterprise,2024-10-16,,89.991,5,licenses,3,0.1
3369,Basic,2025-04-12,,7.4925,3,users,12,0.25
1701,Basic,2025-11-26,,9.99,5,users,3,0.0
1064,Premium,2025-01-30,2025-06-09,44.991,2,users,12,0.1
2268,Enterprise,2025-11-05,,99.99,2,users,12,0.0
2204,Standard,2024-05-09,,29.99,1,seats,6,0.0
893,Enterprise,2025-06-15,2026-03-19,79.992,1,seats,12,0.2
1447,Standard,2024-07-05,2024-07-10,29.99,5,licenses,6,0.0
1335,Basic,2025-03-29,,9.99,1,users,6,0.0
2908,Enterprise,2024-03-13,,99.99,1,seats,12,0.0
4925,Standard,2025-05-28,2025-11-06,29.99,1,seats,3,0.0
2232,Basic,2024-02-23,,8.4915,5,users,6,0.15
1192,Enterprise,2024-06-25,,74.99249999999999,1,licenses,12,0.25
1430,Enterprise,2024-05-01,,99.99,1,seats,12,0.0
1959,Premium,2024-03-16,,49.99,1,seats,12,0.0
4518,Premium,2025-01-12,,44.991,1,users,6,0.1
1436,Premium,2024-10-08,,49.99,1,seats,1,0.0
4380,Premium,2024-02-24,,44.991,1,licenses,1,0.1
1480,Enterprise,2025-07-16,2026-06-06,89.991,1,licenses,6,0.1
2966,Premium,2025-10-02,2026-09-05,37.4925,1,seats,12,0.25
4438,Premium,2024-08-28,,44.991,1,users,12,0.1
425,Basic,2023-12-15,,8.4915,1,users,3,0.15
1722,Premium,2024-12-24,,39.992000000000004,1,seats,3,0.2
2809,Enterprise,2024-06-09,,89.991,5,licenses,3,0.1
20,Enterprise,2025-03-27,,84.99149999999999,1,licenses,1,0.15
3725,Premium,2025-03-31,,49.99,1,users,1,0.0
2239,Basic,2025-11-18,,8.4915,1,licenses,6,0.15
2134,Basic,2024-01-19,,7.4925,1,users,6,0.25
2879,Basic,2025-10-07,,9.99,5,licenses,3,0.0
3529,Basic,2024-03-07,,7.992000000000001,1,licenses,1,0.2
3722,Standard,2025-06-30,,22.4925,1,seats,12,0.25
974,Premium,2024-11-14,,37.4925,3,users,6,0.25
2224,Standard,2024-01-02,,23.992,1,seats,1,0.2
4788,Standard,2025-08-18,,29.99,2,licenses,3,0.0
4068,Standard,2024-12-21,,25.4915,1,seats,1,0.15
1966,Premium,2025-05-30,,49.99,2,seats,3,0.0
206,Premium,2023-12-11,,49.99,5,users,6,0.0
1210,Premium,2024-11-21,,49.99,5,users,12,0.0
4476,Standard,2024-04-07,2025-01-30,22.4925,1,seats,3,0.25
587,Basic,2025-09-16,,8.4915,3,users,6,0.15
3645,Enterprise,2024-06-12,,99.99,5,licenses,3,0.0
2787,Enterprise,2024-07-03,2025-02-17,84.99149999999999,1,seats,3,0.15
584,Enterprise,2024-02-29,,74.99249999999999,5,licenses,6,0.25
2396,Enterprise,2024-09-01,,99.99,2,seats,1,0.0
2617,Enterprise,2025-12-03,,99.99,2,seats,12,0.0
4377,Enterprise,2024-06-22,,99.99,1,licenses,6,0.0
4524,Basic,2025-11-01,,7.992000000000001,1,seats,3,0.2
2066,Enterprise,2024-08-20,,99.99,3,seats,1,0.0
3268,Premium,2024-08-02,,49.99,3,seats,6,0.0
340,Standard,2024-03-02,,22.4925,1,seats,6,0.25
3914,Standard,2024-04-28,,25.4915,5,licenses,1,0.15
4,Basic,2025-06-04,2025-09-13,7.4925,2,users,1,0.25
1473,Basic,2024-03-13,,9.99,1,users,12,0.0
677,Enterprise,2024-01-28,,89.991,1,seats,12,0.1
4004,Standard,2025-06-02,,26.991,1,seats,6,0.1
205,Standard,2024-01-05,,22.4925,1,seats,1,0.25
43,Basic,2025-09-16,,8.4915,1,seats,12,0.15
743,Premium,2024-05-03,,49.99,2,users,3,0.0
570,Enterprise,2023-12-09,,99.99,1,licenses,12,0.0
3095,Basic,2025-07-08,,7.992000000000001,1,seats,6,0.2
3259,Enterprise,2025-05-03,2025-10-04,89.991,5,users,3,0.1
2301,Enterprise,2025-10-28,,74.99249999999999,2,seats,1,0.25
3524,Enterprise,2024-07-21,,84.99149999999999,3,licenses,3,0.15
1348,Basic,2025-08-03,,9.99,1,users,6,0.0
1319,Basic,2024-08-11,,7.4925,3,licenses,6,0.25
381,Basic,2024-08-26,2025-02-19,7.4925,2,users,1,0.25
3809,Enterprise,2024-06-02,,89.991,1,users,6,0.1
4855,Basic,2025-04-20,,8.991,5,users,3,0.1
4826,Premium,2024-03-29,,37.4925,1,licenses,12,0.25
4784,Standard,2024-06-13,,23.992,2,users,12,0.2
1330,Standard,2024-06-04,2024-11-13,22.4925,1,seats,1,0.25
2168,Standard,2025-03-11,,25.4915,1,seats,1,0.15
3793,Basic,2025-11-12,2026-07-10,9.99,1,users,1,0.0
3660,Premium,2023-12-12,,44.991,1,licenses,3,0.1
733,Enterprise,2024-06-13,2024-07-25,99.99,2,seats,3,0.0
1658,Basic,2024-12-14,,9.99,2,seats,3,0.0
3181,Standard,2025-11-07,,29.99,5,users,3,0.0
4534,Basic,2023-12-26,2024-03-21,7.4925,1,licenses,12,0.25
170,Premium,2023-12-19,,49.99,2,users,6,0.0
3805,Enterprise,2025-09-03,2026-04-19,99.99,5,users,3,0.0
4232,Basic,2024-05-07,,9.99,5,users,1,0.0
3405,Enterprise,2024-11-25,2025-05-15,99.99,2,users,3,0.0
1655,Enterprise,2025-09-23,2025-09-27,89.991,3,users,1,0.1
4309,Enterprise,2024-10-03,,74.99249999999999,1,seats,6,0.25
2383,Enterprise,2024-12-13,,74.99249999999999,1,users,3,0.25
4500,Premium,2024-02-24,,49.99,1,seats,3,0.0
2602,Enterprise,2024-11-13,,74.99249999999999,3,licenses,12,0.25
4025,Enterprise,2024-01-10,,99.99,1,users,3,0.0
3161,Basic,2025-06-25,,7.992000000000001,1,licenses,3,0.2
3936,Basic,2025-03-10,,9.99,3,users,1,0.0
507,Enterprise,2024-12-12,,74.99249999999999,1,licenses,1,0.25
4997,Enterprise,2025-07-15,2026-06-14,99.99,2,users,3,0.0
1237,Premium,2025-09-20,,49.99,5,licenses,12,0.0
4986,Premium,2025-04-15,,42.4915,1,seats,3,0.15
3224,Standard,2024-09-18,2025-06-06,29.99,1,licenses,1,0.0
3348,Enterprise,2024-01-29,,99.99,1,licenses,1,0.0
4384,Basic,2025-09-12,,9.99,1,seats,6,0.0
2246,Standard,2025-03-26,,25.4915,1,licenses,12,0.15
4279,Enterprise,2024-03-16,,74.99249999999999,1,users,12,0.25
3992,Standard,2023-12-19,,23.992,2,users,6,0.2
3176,Standard,2024-06-05,,29.99,1,seats,1,0.0
3335,Premium,2025-02-01,2025-12-26,49.99,1,users,12,0.0
4328,Standard,2024-06-19,,25.4915,5,licenses,6,0.15
1412,Premium,2024-10-02,,42.4915,5,licenses,1,0.15
332,Premium,2025-03-10,,49.99,2,seats,6,0.0
3589,Enterprise,2025-04-22,2025-07-27,99.99,3,seats,3,0.0
1071,Enterprise,2024-10-20,2024-10-24,99.99,1,licenses,12,0.0
3624,Premium,2024-08-15,,39.992000000000004,1,seats,6,0.2
2486,Enterprise,2024-06-26,,74.99249999999999,1,users,12,0.25
4856,Standard,2024-08-05,,26.991,1,seats,1,0.1
3044,Standard,2025-01-05,,26.991,1,licenses,6,0.1
2680,Basic,2024-12-09,,8.991,1,licenses,1,0.1
2725,Basic,2024-10-07,,8.4915,2,licenses,12,0.15
2443,Basic,2024-05-27,,9.99,1,users,3,0.0
3570,Basic,2024-06-06,,9.99,1,licenses,12,0.0
2345,Standard,2025-03-19,,29.99,3,licenses,3,0.0
973,Enterprise,2024-01-27,2024-08-01,74.99249999999999,1,users,1,0.25
884,Enterprise,2023-12-21,,99.99,2,seats,12,0.0
2147,Basic,2024-02-15,,7.992000000000001,1,seats,1,0.2
818,Premium,2025-04-23,,39.992000000000004,5,seats,12,0.2
1388,Standard,2024-06-22,,25.4915,5,seats,6,0.15
812,Standard,2024-08-07,2025-03-22,26.991,5,seats,12,0.1
2636,Enterprise,2025-05-21,,84.99149999999999,1,licenses,6,0.15
788,Enterprise,2025-03-04,,99.99,1,licenses,6,0.0
17,Standard,2024-06-04,,29.99,1,licenses,1,0.0
367,Enterprise,2025-08-29,,74.99249999999999,2,users,6,0.25
4554,Premium,2025-07-01,,49.99,2,users,1,0.0
2063,Premium,2024-10-07,,42.4915,2,seats,3,0.15
4299,Basic,2025-04-07,,8.991,1,users,3,0.1
1462,Enterprise,2025-11-23,,99.99,3,licenses,1,0.0
211,Basic,2025-11-29,,9.99,1,users,1,0.0
1599,Enterprise,2024-05-26,,74.99249999999999,3,licenses,3,0.25
3925,Standard,2025-10-15,,29.99,1,users,3,0.0
578,Basic,2024-09-28,,9.99,1,seats,1,0.0
4836,Enterprise,2024-02-12,,99.99,1,users,12,0.0
567,Premium,2024-04-23,,49.99,2,seats,1,0.0
1040,Enterprise,2024-03-12,,74.99249999999999,5,licenses,3,0.25
2526,Standard,2025-04-29,,22.4925,1,users,12,0.25
4783,Standard,2025-05-15,,22.4925,5,licenses,12,0.25
3993,Premium,2024-12-12,,49.99,3,seats,6,0.0
1882,Standard,2024-11-30,,25.4915,1,users,6,0.15
1217,Standard,2024-10-23,,23.992,3,licenses,6,0.2
799,Enterprise,2024-01-28,,99.99,1,licenses,1,0.0
4000,Premium,2025-11-18,,49.99,3,users,3,0.0
707,Premium,2024-01-14,,42.4915,1,seats,1,0.15
3512,Enterprise,2024-03-04,,79.992,1,seats,6,0.2
3803,Basic,2025-01-04,,8.4915,1,seats,6,0.15
4608,Basic,2024-03-05,2024-07-27,9.99,3,users,12,0.0
